date,Sentiment_Ratio,growth_rate,3h_avg_growth_rate,prediction,decision
2021-02-08 07:00:00,0.49137931034482757,0.08103448275862069,-0.02469211159347225,,short
2021-02-08 08:00:00,0.375,-0.23684210526315785,-0.002873825106130027,,short
2021-02-08 09:00:00,0.5363636363636364,0.4303030303030304,0.09149846926616441,,long
2021-02-08 10:00:00,0.38144329896907214,-0.28883452734579773,-0.031791200768641725,,short
2021-02-08 11:00:00,0.49056603773584906,0.28607853136155037,0.142515678106261,,long
2021-02-08 12:00:00,0.41333333333333333,-0.15743589743589748,-0.05339729780671495,,short
2021-02-08 13:00:00,0.4532608695652174,0.0965988779803646,0.0750805039686725,,long
2021-02-08 14:00:00,0.458984375,0.01262739808153479,-0.016069873791332696,,short
2021-02-08 15:00:00,0.4151898734177215,-0.0954161055750068,0.004603390162297531,,long
2021-02-08 16:00:00,0.4350282485875706,0.04778145239079512,-0.011669085034225627,,short
2021-02-08 17:00:00,0.40384615384615385,-0.07167832167832167,-0.039770991620844444,,short
2021-02-08 18:00:00,0.5155875299760192,0.2766929313691904,0.08426535402722128,,long
2021-02-08 19:00:00,0.4823529411764706,-0.06445964432284546,0.04685165512267442,,long
2021-02-08 20:00:00,0.45933014354066987,-0.04773019022056246,0.05483436560859415,,long
2021-02-08 21:00:00,0.37117903930131,-0.1919122998544397,-0.10136737813261587,,short
2021-02-08 22:00:00,0.3684210526315789,-0.007430340557275539,-0.08235761021075923,,short
2021-02-08 23:00:00,0.3234323432343234,-0.12211221122112215,-0.1071516172109458,,short
2021-02-09 00:00:00,0.4371069182389937,0.35146322680015407,0.07397355834058546,long,long
2021-02-09 01:00:00,0.3905579399141631,-0.10649334609565564,0.04095255649445876,long,long
2021-02-09 02:00:00,0.47560975609756095,0.21777003484320545,0.15424663851590129,long,long
2021-02-09 03:00:00,0.4303030303030303,-0.09526029526029522,0.0053387978290848626,long,long
2021-02-09 04:00:00,0.41228070175438597,-0.041882876204595965,0.026875621126104754,long,long
2021-02-09 05:00:00,0.34705882352941175,-0.15819774718398005,-0.09844697288295708,short,short
2021-02-09 06:00:00,0.39805825242718446,0.1469475069935824,-0.01771103879833121,,short
2021-02-09 07:00:00,0.4,0.004878048780487809,-0.0021240638033032853,,short
2021-02-09 08:00:00,0.43601895734597157,0.09004739336492884,0.08062431637966634,,long
2021-02-09 09:00:00,0.3352601156069364,-0.23108821311887406,-0.045387590324485805,,short
2021-02-09 10:00:00,0.3630952380952381,0.08302545155993424,-0.01933845606467033,,short
2021-02-09 11:00:00,0.4444444444444444,0.22404371584699456,0.025326984762684912,,long
2021-02-09 12:00:00,0.38974358974358975,-0.12307692307692297,0.06133074811000194,,long
2021-02-09 13:00:00,0.4263157894736842,0.09383656509695282,0.06493445262234147,,long
2021-02-09 14:00:00,0.425531914893617,-0.001838718150774854,-0.01035969204358167,,short
2021-02-09 15:00:00,0.3175355450236967,-0.25379146919431284,-0.05393120741604496,,short
2021-02-09 16:00:00,0.41333333333333333,0.3016915422885571,0.01535378498115647,,long
2021-02-09 17:00:00,0.41420118343195267,0.002099637335369442,0.01666657014320457,,long
2021-02-09 18:00:00,0.40963855421686746,-0.011015490533562877,0.09759189636345456,,long
2021-02-09 19:00:00,0.46060606060606063,0.12442067736185392,0.03850160805455349,,long
2021-02-09 20:00:00,0.42953020134228187,-0.06746732603320393,0.015312620265029034,,long
2021-02-09 21:00:00,0.4393939393939394,0.022964015151515138,0.02663912216005504,,long
2021-02-09 22:00:00,0.3951612903225806,-0.10066740823136822,-0.048390239704352335,,short
2021-02-09 23:00:00,0.5357142857142857,0.3556851311953353,0.09266057937182741,,long
2021-02-10 00:00:00,0.49390243902439024,-0.07804878048780484,0.05898964749205408,long,long
2021-02-10 01:00:00,0.43410852713178294,-0.12106421667145184,0.05219071134535954,long,long
2021-02-10 02:00:00,0.45454545454545453,0.04707792207792205,-0.050678358360444875,short,short
2021-02-10 03:00:00,0.53125,0.16874999999999996,0.031587901802156725,long,long
2021-02-10 04:00:00,0.4774774774774775,-0.10121886592474827,0.03820301871772458,long,long
2021-02-10 05:00:00,0.42452830188679247,-0.11089355642577425,-0.014454140783507522,short,short
2021-02-10 06:00:00,0.415929203539823,-0.020255653883972546,-0.07745602541149836,,short
2021-02-10 07:00:00,0.3787878787878788,-0.08929722759509995,-0.07348214596828224,,short
2021-02-10 08:00:00,0.3567251461988304,-0.05824561403508777,-0.05593283183805342,,short
2021-02-10 09:00:00,0.4583333333333333,0.2848360655737705,0.045764407981194265,,long
2021-02-10 10:00:00,0.42028985507246375,-0.08300395256916993,0.04786216632317094,,long
2021-02-10 11:00:00,0.3769230769230769,-0.10318302387267897,0.032883029710640534,,long
2021-02-10 12:00:00,0.3770491803278688,0.00033456005352960894,-0.061950805462773095,,short
2021-02-10 13:00:00,0.4161073825503356,0.10358914502480321,0.0002468937352179494,,long
2021-02-10 14:00:00,0.3223684210526316,-0.22527589134125636,-0.04045072875430785,,short
2021-02-10 15:00:00,0.3605150214592275,0.11833231146535872,-0.0011181449503648115,,short
2021-02-10 16:00:00,0.4186046511627907,0.1611295681063123,0.018061996076804882,,long
2021-02-10 17:00:00,0.4329268292682927,0.034214092140921304,0.10455865723753077,,long
2021-02-10 18:00:00,0.4158415841584158,-0.039464509831264816,0.05195971680532293,,long
2021-02-10 19:00:00,0.4375,0.05208333333333348,0.015610971880996657,,long
2021-02-10 20:00:00,0.33783783783783783,-0.2277992277992278,-0.07172680143238637,,short
2021-02-10 21:00:00,0.43448275862068964,0.28606896551724126,0.03678435701711565,,long
2021-02-10 22:00:00,0.36764705882352944,-0.1538281979458449,-0.03185282007594381,,short
2021-02-10 23:00:00,0.3442622950819672,-0.06360655737704923,0.022878070064782374,,long
2021-02-11 00:00:00,0.0,-1.0,-0.4058115851076314,short,short
2021-02-11 01:00:00,0.0,0.0,-0.3545355191256831,short,short
2021-02-11 02:00:00,0.0,0.0,-0.3333333333333333,short,short
2021-02-11 03:00:00,0.0,0.0,0.0,short,short
2021-02-11 04:00:00,0.0,0.0,0.0,short,short
2021-02-11 05:00:00,0.0,0.0,0.0,short,short
2021-02-11 06:00:00,0.0,0.0,0.0,,short
2021-02-11 07:00:00,0.0,0.0,0.0,,short
2021-02-11 08:00:00,0.0,0.0,0.0,,short
2021-02-11 09:00:00,0.0,0.0,0.0,,short
2021-02-11 10:00:00,0.0,0.0,0.0,,short
2021-02-11 11:00:00,0.0,0.0,0.0,,short
2021-02-11 12:00:00,0.0,0.0,0.0,,short
2021-02-11 13:00:00,0.0,0.0,0.0,,short
2021-02-11 14:00:00,0.0,0.0,0.0,,short
2021-02-11 15:00:00,0.0,0.0,0.0,,short
2021-02-11 16:00:00,0.0,0.0,0.0,,short
2021-02-11 17:00:00,0.0,0.0,0.0,,short
2021-02-11 18:00:00,0.0,0.0,0.0,,short
2021-02-11 19:00:00,0.0,0.0,0.0,,short
2021-02-11 20:00:00,0.0,0.0,0.0,,short
2021-02-11 21:00:00,0.0,0.0,0.0,,short
2021-02-11 22:00:00,0.0,0.0,0.0,,short
2021-02-11 23:00:00,0.0,0.0,0.0,,short
2021-02-12 00:00:00,0.0,0.0,0.0,short,short
2021-02-12 01:00:00,0.0,0.0,0.0,short,short
2021-02-12 02:00:00,0.0,0.0,0.0,short,short
2021-02-12 03:00:00,0.0,0.0,0.0,short,short
2021-02-12 04:00:00,0.0,0.0,0.0,short,short
2021-02-12 05:00:00,0.0,0.0,0.0,short,short
2021-02-12 06:00:00,0.0,0.0,0.0,,short
2021-02-12 07:00:00,0.0,0.0,0.0,,short
2021-02-12 08:00:00,0.0,0.0,0.0,,short
2021-02-12 09:00:00,0.0,0.0,0.0,,short
2021-02-12 10:00:00,0.0,0.0,0.0,,short
2021-02-12 11:00:00,0.0,0.0,0.0,,short
2021-02-12 12:00:00,0.0,0.0,0.0,,short
2021-02-12 13:00:00,0.0,0.0,0.0,,short
2021-02-12 14:00:00,0.0,0.0,0.0,,short
2021-02-12 15:00:00,0.0,0.0,0.0,,short
2021-02-12 16:00:00,0.0,0.0,0.0,,short
2021-02-12 17:00:00,0.0,0.0,0.0,,short
2021-02-12 18:00:00,0.0,0.0,0.0,,short
2021-02-12 19:00:00,0.0,0.0,0.0,,short
2021-02-12 20:00:00,0.0,0.0,0.0,,short
2021-02-12 21:00:00,0.0,0.0,0.0,,short
2021-02-12 22:00:00,0.0,0.0,0.0,,short
2021-02-12 23:00:00,0.0,0.0,0.0,,short
2021-02-13 00:00:00,0.0,0.0,0.0,short,short
2021-02-13 01:00:00,0.0,0.0,0.0,short,short
2021-02-13 02:00:00,0.0,0.0,0.0,short,short
2021-02-13 03:00:00,0.0,0.0,0.0,short,short
2021-02-13 04:00:00,0.0,0.0,0.0,short,short
2021-02-13 05:00:00,0.0,0.0,0.0,short,short
2021-02-13 06:00:00,0.0,0.0,0.0,,short
2021-02-13 07:00:00,0.0,0.0,0.0,,short
2021-02-13 08:00:00,0.36893203883495146,inf,inf,,long
2021-02-13 09:00:00,0.46153846153846156,0.251012145748988,inf,,long
2021-02-13 10:00:00,0.37398373983739835,-0.18970189701897022,inf,,long
2021-02-13 11:00:00,0.43902439024390244,0.17391304347826098,0.07840776406942625,,long
2021-02-13 12:00:00,0.296969696969697,-0.3235690235690235,-0.11311929236991092,,short
2021-02-13 13:00:00,0.30303030303030304,0.020408163265306145,-0.04308260560848546,,short
2021-02-13 14:00:00,0.4228855721393035,0.3955223880597014,0.030787175918661352,,long
2021-02-13 15:00:00,0.3923076923076923,-0.0723076923076924,0.11454095300577172,,long
2021-02-13 16:00:00,0.3597560975609756,-0.08297465327594455,0.08008001415868815,,long
2021-02-13 17:00:00,0.35365853658536583,-0.016949152542372947,-0.057410499375336634,,short
2021-02-13 18:00:00,0.5,0.413793103448276,0.10462309920998618,,long
2021-02-13 19:00:00,0.4444444444444444,-0.11111111111111116,0.0952442799315973,,long
2021-02-13 20:00:00,0.4621212121212121,0.03977272727272729,0.11415157320329739,,long
2021-02-13 21:00:00,0.5042016806722689,0.09105937456949986,0.006573663577038665,,long
2021-02-13 22:00:00,0.5670103092783505,0.12457044673539519,0.08513418285920744,,long
2021-02-13 23:00:00,0.4411764705882353,-0.22192513368983957,-0.0020984374616481727,,short
2021-02-14 00:00:00,0.5503875968992248,0.24754521963824283,0.05006351089459948,long,long
2021-02-14 01:00:00,0.4396551724137931,-0.2011898980087421,-0.058523270686779615,short,short
2021-02-14 02:00:00,0.45161290322580644,0.02719797596457929,0.02451776586469334,long,long
2021-02-14 03:00:00,0.4189189189189189,-0.07239382239382242,-0.0821285814793284,short,short
2021-02-14 04:00:00,0.41975308641975306,0.0019912385503781938,-0.014401535959621644,short,short
2021-02-14 05:00:00,0.3728813559322034,-0.11166500498504484,-0.06068919627616302,short,short
2021-02-14 06:00:00,0.33663366336633666,-0.09720972097209712,-0.06896116246892126,,short
2021-02-14 07:00:00,0.38317757009345793,0.13826278174821316,-0.0235373147363096,,short
2021-02-14 08:00:00,0.33116883116883117,-0.13573012353500158,-0.03155902091962851,,short
2021-02-14 09:00:00,0.45255474452554745,0.3665378560183197,0.12302350474384376,,long
2021-02-14 10:00:00,0.35714285714285715,-0.2108294930875576,0.006659413131920163,,long
2021-02-14 11:00:00,0.4083333333333333,0.1433333333333333,0.09968056542136512,,long
2021-02-14 12:00:00,0.4272300469483568,0.046277665995975825,-0.00707283125274949,,short
2021-02-14 13:00:00,0.3567251461988304,-0.16502795450163876,0.008194348275890126,,long
2021-02-14 14:00:00,0.7235772357723578,1.0283886445421833,0.3032127853455068,,long
2021-02-14 15:00:00,0.7231833910034602,-0.0005443023210607301,0.2876054625731613,,long
2021-02-14 16:00:00,0.5560165975103735,-0.23115408286843098,0.26556341978423054,,long
2021-02-14 17:00:00,0.45108695652173914,-0.18871674237508118,-0.14013837585485764,,short
2021-02-14 18:00:00,0.4898989898989899,0.08604113423390536,-0.11127656366986893,,short
2021-02-14 19:00:00,0.5891089108910891,0.2025109727467591,0.03327845486852776,,long
2021-02-14 20:00:00,0.43478260869565216,-0.2619656558275484,0.008862150384372028,,long
2021-02-14 21:00:00,0.5202702702702703,0.19662162162162167,0.045722312846944134,,long
2021-02-14 22:00:00,0.5454545454545454,0.04840613931523019,-0.0056459649635655085,,short
2021-02-14 23:00:00,0.5721153846153846,0.048878205128205066,0.09796865535501897,,long
2021-02-15 00:00:00,0.8165137614678899,0.42718371752370676,0.17482268732238068,long,long
2021-02-15 01:00:00,0.7455830388692579,-0.08687021082304369,0.1297305706096227,long,long
2021-02-15 02:00:00,0.6336633663366337,-0.15011027169067614,0.06340107833666231,long,long
2021-02-15 03:00:00,0.730593607305936,0.15296803652968038,-0.028004148661346484,short,short
2021-02-15 04:00:00,0.5959595959595959,-0.18428030303030307,-0.06047417939709961,short,short
2021-02-15 05:00:00,0.660377358490566,0.10809082187400065,0.025592851791125987,long,long
2021-02-15 06:00:00,0.6928571428571428,0.04918367346938779,-0.00900193589563821,,short
2021-02-15 07:00:00,0.663594470046083,-0.04223478550049875,0.038346569947629895,,long
2021-02-15 08:00:00,0.6571428571428571,-0.009722222222222299,-0.0009244447511110865,,short
2021-02-15 09:00:00,0.654320987654321,-0.004294149221685473,-0.01875038564813551,,short
2021-02-15 10:00:00,0.6446700507614214,-0.014749545062733405,-0.009588638835547059,,short
2021-02-15 11:00:00,0.5270935960591133,-0.18238237461696605,-0.0671420229671283,,short
2021-02-15 12:00:00,0.5730994152046783,0.08728206809859529,-0.036616617193701385,,short
2021-02-15 13:00:00,0.5851063829787234,0.020950933564915397,-0.024716457651151786,,short
2021-02-15 14:00:00,0.5944700460829493,0.016003351487222428,0.041412117716911036,,long
2021-02-15 15:00:00,0.5787037037037037,-0.026521676715475118,0.0034775361122209025,,long
2021-02-15 16:00:00,0.4892703862660944,-0.1545407725321889,-0.05501969925348053,,short
2021-02-15 17:00:00,0.4521276595744681,-0.07591452034341173,-0.08565898986369191,,short
2021-02-15 18:00:00,0.36477987421383645,-0.19319274879763237,-0.14121601389107766,,short
2021-02-15 19:00:00,0.4251968503937008,0.16562584849307638,-0.03449380688265591,,short
2021-02-15 20:00:00,0.40310077519379844,-0.05196669537754817,-0.026511198560701388,,short
2021-02-15 21:00:00,0.40145985401459855,-0.004070746771476674,0.036529468781350515,,long
2021-02-15 22:00:00,0.4068965517241379,0.013542319749216158,-0.014165040799936227,,short
2021-02-15 23:00:00,0.4881889763779528,0.19978646736954508,0.06975268011576152,,long
2021-02-16 00:00:00,0.0,-1.0,-0.26222373762707957,short,short
2021-02-16 01:00:00,0.0,0.0,-0.2667378442101516,short,short
2021-02-16 02:00:00,0.0,0.0,-0.3333333333333333,short,short
2021-02-16 03:00:00,0.0,0.0,0.0,short,short
2021-02-16 04:00:00,0.0,0.0,0.0,short,short
2021-02-16 05:00:00,0.0,0.0,0.0,short,short
2021-02-16 06:00:00,0.0,0.0,0.0,,short
2021-02-16 07:00:00,0.0,0.0,0.0,,short
2021-02-16 08:00:00,0.0,0.0,0.0,,short
2021-02-16 09:00:00,0.0,0.0,0.0,,short
2021-02-16 10:00:00,0.0,0.0,0.0,,short
2021-02-16 11:00:00,0.0,0.0,0.0,,short
2021-02-16 12:00:00,0.0,0.0,0.0,,short
2021-02-16 13:00:00,0.0,0.0,0.0,,short
2021-02-16 14:00:00,0.0,0.0,0.0,,short
2021-02-16 15:00:00,0.0,0.0,0.0,,short
2021-02-16 16:00:00,0.0,0.0,0.0,,short
2021-02-16 17:00:00,0.0,0.0,0.0,,short
2021-02-16 18:00:00,0.0,0.0,0.0,,short
2021-02-16 19:00:00,0.0,0.0,0.0,,short
2021-02-16 20:00:00,0.0,0.0,0.0,,short
2021-02-16 21:00:00,0.0,0.0,0.0,,short
2021-02-16 22:00:00,0.0,0.0,0.0,,short
2021-02-16 23:00:00,0.0,0.0,0.0,,short
2021-02-17 00:00:00,0.0,0.0,0.0,short,short
2021-02-17 01:00:00,0.0,0.0,0.0,short,short
2021-02-17 02:00:00,0.0,0.0,0.0,short,short
2021-02-17 03:00:00,0.0,0.0,0.0,short,short
2021-02-17 04:00:00,0.0,0.0,0.0,short,short
2021-02-17 05:00:00,0.0,0.0,0.0,short,short
2021-02-17 06:00:00,0.0,0.0,0.0,,short
2021-02-17 07:00:00,0.0,0.0,0.0,,short
2021-02-17 08:00:00,0.0,0.0,0.0,,short
2021-02-17 09:00:00,0.0,0.0,0.0,,short
2021-02-17 10:00:00,0.0,0.0,0.0,,short
2021-02-17 11:00:00,0.0,0.0,0.0,,short
2021-02-17 12:00:00,0.0,0.0,0.0,,short
2021-02-17 13:00:00,0.0,0.0,0.0,,short
2021-02-17 14:00:00,0.0,0.0,0.0,,short
2021-02-17 15:00:00,0.0,0.0,0.0,,short
2021-02-17 16:00:00,0.0,0.0,0.0,,short
2021-02-17 17:00:00,0.0,0.0,0.0,,short
2021-02-17 18:00:00,0.0,0.0,0.0,,short
2021-02-17 19:00:00,0.0,0.0,0.0,,short
2021-02-17 20:00:00,0.0,0.0,0.0,,short
2021-02-17 21:00:00,0.0,0.0,0.0,,short
2021-02-17 22:00:00,0.0,0.0,0.0,,short
2021-02-17 23:00:00,0.0,0.0,0.0,,short
2021-02-18 00:00:00,0.0,0.0,0.0,short,short
2021-02-18 01:00:00,0.0,0.0,0.0,short,short
2021-02-18 02:00:00,0.0,0.0,0.0,short,short
2021-02-18 03:00:00,0.0,0.0,0.0,short,short
2021-02-18 04:00:00,0.0,0.0,0.0,short,short
2021-02-18 05:00:00,0.0,0.0,0.0,short,short
2021-02-18 06:00:00,0.0,0.0,0.0,,short
2021-02-18 07:00:00,0.0,0.0,0.0,,short
2021-02-18 08:00:00,0.4838709677419355,inf,inf,,long
2021-02-18 09:00:00,0.3870967741935484,-0.20000000000000007,inf,,long
2021-02-18 10:00:00,0.416,0.07466666666666666,inf,,long
2021-02-18 11:00:00,0.453125,0.08924278846153855,-0.01203018162393162,,short
2021-02-18 12:00:00,0.4090909090909091,-0.09717868338557989,0.022243590580875106,,long
2021-02-18 13:00:00,0.4143646408839779,0.012891344383056946,0.0016518164863385347,,long
2021-02-18 14:00:00,0.38285714285714284,-0.07603809523809524,-0.053441811413539396,,short
2021-02-18 15:00:00,0.4276315789473684,0.1169481539670072,0.017933801037322967,,long
2021-02-18 16:00:00,0.41714285714285715,-0.02452747252747256,0.005460862067146466,,long
2021-02-18 17:00:00,0.36363636363636365,-0.12826899128268987,-0.011949436614385078,,short
2021-02-18 18:00:00,0.3802083333333333,0.04557291666666652,-0.035741182381165304,,short
2021-02-18 19:00:00,0.35,-0.07945205479452055,-0.0540493764701813,,short
2021-02-18 20:00:00,0.375,0.0714285714285714,0.012516477766905787,,long
2021-02-18 21:00:00,0.45,0.19999999999999996,0.06399217221135027,,long
2021-02-18 22:00:00,0.4274193548387097,-0.05017921146953408,0.07374978665301242,,long
2021-02-18 23:00:00,0.42727272727272725,-0.0003430531732419029,0.04982591178574133,,long
2021-02-19 00:00:00,0.5637583892617449,0.3194345280594031,0.0896374211388757,long,long
2021-02-19 01:00:00,0.5350877192982456,-0.05085630743525471,0.08941172248363549,long,long
2021-02-19 02:00:00,0.45454545454545453,-0.15052160953800298,0.0393522036953818,long,long
2021-02-19 03:00:00,0.38,-0.16399999999999992,-0.12179263899108587,short,short
2021-02-19 04:00:00,0.37662337662337664,-0.008885850991114164,-0.10780248684303902,short,short
2021-02-19 05:00:00,0.43333333333333335,0.15057471264367805,-0.007437046115812011,short,short
2021-02-19 06:00:00,0.45901639344262296,0.059268600252206705,0.06698582063492353,,long
2021-02-19 07:00:00,0.3983050847457627,-0.13226392251815988,0.025859796792574958,,long
2021-02-19 08:00:00,0.46987951807228917,0.17969751345808782,0.03556739706404488,,long
2021-02-19 09:00:00,0.4233128834355828,-0.09910335063709297,-0.017223253232388342,,short
2021-02-19 10:00:00,0.3719512195121951,-0.12133262636974196,-0.01357948784958237,,short
2021-02-19 11:00:00,0.39416058394160586,0.059710422400383045,-0.053575184868817294,,short
2021-02-19 12:00:00,0.3898305084745763,-0.010985561833019464,-0.02420258860079279,,short
2021-02-19 13:00:00,0.4084507042253521,0.04776484996938146,0.03216323684558168,,long
2021-02-19 14:00:00,0.36574074074074076,-0.10456577266922096,-0.02259549484428632,,short
2021-02-19 15:00:00,0.3890675241157556,0.0637795596076356,0.0023262123025986994,,long
2021-02-19 16:00:00,0.42152466367713004,0.0834228958974168,0.014212227611943814,,long
2021-02-19 17:00:00,0.37349397590361444,-0.11394514227121255,0.011085771077946616,,long
2021-02-19 18:00:00,0.36917562724014336,-0.011562030292519343,-0.01402809222210503,,short
2021-02-19 19:00:00,0.3860759493670886,0.04577854246036628,-0.026576210034455205,,short
2021-02-19 20:00:00,0.3971119133574007,0.028584955909332965,0.0209338226923933,,long
2021-02-19 21:00:00,0.40425531914893614,0.017988394584139256,0.030783964317946166,,long
2021-02-19 22:00:00,0.3901098901098901,-0.03499132446500863,0.003860675342821196,,long
2021-02-19 23:00:00,0.4315068493150685,0.10611614894848542,0.029704406355872015,,long
2021-02-20 00:00:00,0.0,-1.0,-0.30962505850550776,short,short
2021-02-20 01:00:00,0.0,0.0,-0.2979612836838382,short,short
2021-02-20 02:00:00,0.0,0.0,-0.3333333333333333,short,short
2021-02-20 03:00:00,0.0,0.0,0.0,short,short
2021-02-20 04:00:00,0.0,0.0,0.0,short,short
2021-02-20 05:00:00,0.0,0.0,0.0,short,short
2021-02-20 06:00:00,0.0,0.0,0.0,,short
2021-02-20 07:00:00,0.0,0.0,0.0,,short
2021-02-20 08:00:00,0.0,0.0,0.0,,short
2021-02-20 09:00:00,0.0,0.0,0.0,,short
2021-02-20 10:00:00,0.0,0.0,0.0,,short
